"borough","neighborhood","building_class_category","tax_class_at_present","block","lot","easement","building_class_at_present","address","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date"
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1502,33," ","D4"," 1120 park av, 18c                         ",10128,0,0,0,0,0,1929," 2 "," D4 ","$3,075,000",6/24/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1502,33," ","D4"," 1120 park avenue, 16a-d                   ",10128,0,0,0,0,0,1929," 2 "," D4 ","$4,000,000",10/8/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1502,33," ","D4"," 1120 park avenue, 20/21a                  ",10128,0,0,0,0,0,1929," 2 "," D4 ","$7,400,000",10/28/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1502,40," ","D4"," 1128 park avenue, 3-1                     ",10128,0,0,0,0,0,1927," 2 "," D4 ","$3,300,000",10/26/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1503,14," ","D4"," 15 east 91st street, 6b                   ",10128,0,0,0,0,0,1948," 2 "," D4 ","$2,716,000",9/24/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1503,38," ","D4"," 1150 park avenue, 12d                     ",10128,0,0,0,0,0,1940," 2 "," D4 ","$999,500",6/30/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1503,38," ","D4"," 1150 park avenue, 3a                      ",10128,0,0,0,0,0,1940," 2 "," D4 ","$1,449,000",11/20/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1503,69," ","D4"," 1107 fifth avenue, 4 s                    ",10128,0,0,0,0,0,1925," 2 "," D4 ","$2,400,000",1/7/2010
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1504,31," ","D4"," 1160 park avenue, 12d                     ",10128,0,0,0,0,0,1926," 2 "," D4 ","$5,500,000",6/26/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1504,40," ","D4"," 1172 park avenue, 15a                     ",10128,0,0,0,0,0,1926," 2 "," D4 ","$2,050,000",12/8/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1504,40," ","D4"," 1172 park avenue, 11b d                   ",10128,0,0,0,0,0,1926," 2 "," D4 ","$5,650,000",1/8/2010
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1504,56," ","D4"," 24 east 93rd street, 2a                   ",10128,0,0,0,0,0,1925," 2 "," D4 ","$450,000",6/15/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1504,69," ","D4"," 1115 fifth avenue                         ",10128,0,0,0,0,0,1926," 2 "," D4 ","$54,913",4/27/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1505,1," ","D4"," 1120 5th avenue, 11a                      ",10128,0,0,0,0,0,1925," 2 "," D4 ","$4,750,000",4/16/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1505,40," ","D4"," 1192 park avenue, 10a                     ",10128,0,0,0,0,0,1926," 2 "," D4 ","$3,000,000",4/27/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1505,40," ","D4"," 1194 park avenue, 2b                      ",10128,0,0,0,0,0,1926," 2 "," D4 ","$3,100,000",1/5/2010
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1505,44," ","D4"," 64 east 94th street, 4g                   ",10128,0,0,0,0,0,1962," 2 "," D4 ","$425,000",6/2/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1505,56," ","D4"," 1326 madison avenue, 22                   ",10128,0,0,0,0,0,1900," 2 "," D4 ",$0,6/30/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1505,56," ","D4"," 1326 madison avenue, 43                   ",10128,0,0,0,0,0,1900," 2 "," D4 ","$1,414,000",10/15/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1505,56," ","D4"," 1326 madison avenue, 63                   ",10128,0,0,0,0,0,1900," 2 "," D4 ","$499,000",12/10/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1505,56," ","D4"," 1326 madison avenue, #3                   ",10128,0,0,0,0,0,1900," 2 "," D4 ","$510,000",12/11/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1505,69," ","D4"," 1125 fifth avenue, 9 flr                  ",10128,0,0,0,0,0,1925," 2 "," D4 ","$12,000,000",8/14/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1506,3," ","D4"," 1133 fifth avenue, 12                     ",10128,0,0,0,0,0,1928," 2 "," D4 ","$10,250,000",4/30/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1506,3," ","D4"," 1133 fifth ave, 6                         ",10128,0,0,0,0,0,1928," 2 "," D4 ","$10,400,000",12/16/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1506,18," ","D4"," 30 east 95th street, 3c                   ",10128,0,0,0,0,0,1910," 2 "," D4 ","$215,000",8/26/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1506,18," ","D4"," 30 east 95th street, 7c                   ",10128,0,0,0,0,0,1910," 2 "," D4 ","$270,000",12/30/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1506,65," ","D4"," 4 east 95th street, 7d                    ",10128,0,0,0,0,0,1923," 2 "," D4 ","$1,425,000",6/24/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1506,69," ","D4"," 1136 fifth avenue, 3a                     ",10128,0,0,0,0,0,1925," 2 "," D4 ","$3,500,000",8/19/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,1," ","D4"," 1140 fifth avenue, 8-a                    ",10128,0,0,0,0,0,1922," 2 "," D4 ","$2,600,000",1/27/2010
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,14," ","D4"," 27 east 95th, 1e                          ",10128,0,0,0,0,0,1930," 2 "," D4 ","$1,500,000",3/20/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,14," ","D4"," 27 east 95th street, 4w                   ",10128,0,0,0,0,0,1930," 2 "," D4 ",$0,5/15/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,21," ","D4"," 1361 madison avenue, 4e                   ",10128,0,0,0,0,0,1902," 2 "," D4 ","$2,175,000",8/24/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,40," ","D4"," 1230 park avenue, 4d                      ",10128,0,0,0,0,0,1930," 2 "," D4 ","$1,435,000",3/26/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,40," ","D4"," 1230 park avenue, 11a                     ",10128,0,0,0,0,0,1930," 2 "," D4 ","$460,000",12/23/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,45," ","D4"," 60 east 96th street, 16c                  ",10128,0,0,0,0,0,1929," 2 "," D4 ","$999,500",8/24/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,45," ","D4"," 60 east 96th street, 10e                  ",10128,0,0,0,0,0,1929," 2 "," D4 ","$835,000",11/13/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,56," ","D4"," 16 east 96th street, 3f                   ",10128,0,0,0,0,0,1930," 2 "," D4 ","$1,025,000",6/10/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,56," ","D4"," 16 east 96th street, 2a                   ",10128,0,0,0,0,0,1930," 2 "," D4 ","$2,050,000",8/5/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,56," ","D4"," 16 east 96th street, 7e                   ",10128,0,0,0,0,0,1930," 2 "," D4 ","$1,700,000",12/28/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,64," ","D4"," 8 east 96th street, 9c                    ",10128,0,0,0,0,0,1928," 2 "," D4 ","$1,800,000",5/18/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,64," ","D4"," 8 east 96th street, 15-6b                 ",10128,0,0,0,0,0,1928," 2 "," D4 ","$2,142,000",7/16/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1507,64," ","D4"," 8 east 96th street, 12a b                 ",10128,0,0,0,0,0,1928," 2 "," D4 ","$6,000,000",7/30/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1508,24," ","D4"," 161 east 79th street, 1rw                 ",10075,0,0,0,0,0,1915," 2 "," D4 ","$590,000",4/21/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1508,31," ","D4"," 179 east 79th   street, 14ab              ",10075,0,0,0,0,0,1928," 2 "," D4 ","$1,950,000",6/3/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1508,31," ","D4"," 179 east 79th street, 11b                 ",10075,0,0,0,0,0,1928," 2 "," D4 ","$625,000",7/23/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1508,31," ","D4"," 179 east 79th   street, 7a                ",10075,0,0,0,0,0,1928," 2 "," D4 ","$842,175",12/22/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1508,31," ","D4"," 179 east 79th street, 10d                 ",10075,0,0,0,0,0,1928," 2 "," D4 ","$620,000",1/25/2010
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1508,38," ","D4"," 178 east 80th street, 7d                  ",10075,0,0,0,0,0,1973," 2 "," D4 ","$485,000",7/23/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1508,38," ","D4"," 178 east 80th street, 24f                 ",10075,0,0,0,0,0,1973," 2 "," D4 ","$500,000",7/30/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1508,38," ","D4"," 178 east 80th street, 15d                 ",10075,0,0,0,0,0,1973," 2 "," D4 ","$490,000",12/18/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1508,38," ","D4"," 178 east 80th street, 16c                 ",10075,0,0,0,0,0,1973," 2 "," D4 ","$650,000",2/15/2010
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1508,130," ","D4"," 177 east 79th   street, 14a               ",10075,0,0,0,0,0,1980," 2 "," D4 ","$1,367,500",8/24/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1509,1," ","D4"," 925 park avenue, 13d                      ",10028,0,0,0,0,0,1908," 2 "," D4 ","$800,000",10/16/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1509,1," ","D4"," 925 park avenue, 2c                       ",10028,0,0,0,0,0,1908," 2 "," D4 ","$1,460,000",10/16/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1509,16," ","D4"," 133 east 80th street, 2a                  ",10075,0,0,0,0,0,1930," 2 "," D4 ","$2,135,000",7/20/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1509,51," ","D4"," 140 east 81st street, 6d                  ",10028,0,0,0,0,0,1928," 2 "," D4 ","$930,000",10/8/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1509,51," ","D4"," 140 east 81st street, 9d                  ",10028,0,0,0,0,0,1928," 2 "," D4 ",$0,11/5/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1509,51," ","D4"," 140 east 81st   street, 8b                ",10028,0,0,0,0,0,1928," 2 "," D4 ","$249,481",2/17/2010
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1509,56," ","D4"," 120 east 81st street, 2g                  ",10028,0,0,0,0,0,1958," 2 "," D4 ","$1,125,000",6/1/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1509,56," ","D4"," 120 east 81st street, 3c                  ",10028,0,0,0,0,0,1958," 2 "," D4 ","$1,275,000",11/5/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1509,56," ","D4"," 120 east 81st street, 9h                  ",10028,0,0,0,0,0,1958," 2 "," D4 ","$3,400,100",1/13/2010
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1509,69," ","D4"," 935 park avenue, 14a                      ",10028,0,0,0,0,0,1924," 2 "," D4 ","$3,625,000",10/15/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1509,69," ","D4"," 935 park avenue, 4b                       ",10028,0,0,0,0,0,1924," 2 "," D4 ","$2,050,000",11/30/2009
1,"upper east side (79-96)  ","10  coops - elevator apartments             ",2,1510,30," ","D4"," 163 east 81st street, 1d                  ",10028,0,0,0,0,0,1927," 2 "," D4 ","$665,000",9/30/2009
